******Format of cpu stats log file: Date/Time     CPU Temp        Load Average    CPU Frequency   Governor***
Mon Apr 26 18:45:12 PDT 2010  49        8.33 10.72 10.71 6/172 24153        800000        conservative
Mon Apr 26 18:45:13 PDT 2010  49        8.33 10.72 10.71 7/173 24160        800000        conservative
Mon Apr 26 18:45:14 PDT 2010  49        8.33 10.72 10.71 7/172 24166        800000        conservative
Mon Apr 26 18:45:15 PDT 2010  49        8.33 10.72 10.71 6/172 24172        800000        conservative
Mon Apr 26 18:45:16 PDT 2010  49        8.30 10.67 10.69 6/172 24178        800000        conservative
Mon Apr 26 18:45:18 PDT 2010  49        8.30 10.67 10.69 6/172 24184        800000        conservative
Mon Apr 26 18:45:19 PDT 2010  49        8.30 10.67 10.69 6/172 24190        800000        conservative
Mon Apr 26 18:45:20 PDT 2010  49        8.30 10.67 10.69 6/172 24196        800000        conservative
Mon Apr 26 18:45:21 PDT 2010  49        7.95 10.56 10.66 6/172 24202        800000        conservative
Mon Apr 26 18:45:22 PDT 2010  49        7.95 10.56 10.66 6/172 24208        800000        conservative
Mon Apr 26 18:45:23 PDT 2010  49        7.95 10.56 10.66 6/174 24219        800000        conservative
Mon Apr 26 18:45:24 PDT 2010  49        7.95 10.56 10.66 7/172 24225        800000        conservative
Mon Apr 26 18:45:25 PDT 2010  52        7.72 10.47 10.63 6/172 24231        800000        conservative
Mon Apr 26 18:45:27 PDT 2010  52        7.72 10.47 10.63 6/172 24237        800000        conservative
Mon Apr 26 18:45:28 PDT 2010  52        7.72 10.47 10.63 6/172 24244        800000        conservative
Mon Apr 26 18:45:29 PDT 2010  52        7.72 10.47 10.63 6/172 24250        800000        conservative
Mon Apr 26 18:45:30 PDT 2010  52        7.72 10.47 10.63 7/172 24258        800000        conservative
Mon Apr 26 18:45:31 PDT 2010  52        7.42 10.36 10.59 6/172 24264        800000        conservative
Mon Apr 26 18:45:32 PDT 2010  52        7.42 10.36 10.59 6/172 24270        800000        conservative
Mon Apr 26 18:45:33 PDT 2010  52        7.42 10.36 10.59 6/172 24276        800000        conservative
Mon Apr 26 18:45:35 PDT 2010  52        7.42 10.36 10.59 6/172 24282        800000        conservative
Mon Apr 26 18:45:36 PDT 2010  52        7.47 10.32 10.58 6/174 24290        800000        conservative
Mon Apr 26 18:45:37 PDT 2010  52        7.47 10.32 10.58 6/172 24296        800000        conservative
Mon Apr 26 18:45:38 PDT 2010  52        7.47 10.32 10.58 6/172 24302        800000        conservative
Mon Apr 26 18:45:39 PDT 2010  52        7.47 10.32 10.58 7/172 24308        800000        conservative
Mon Apr 26 18:45:40 PDT 2010  52        7.47 10.32 10.58 6/172 24314        800000        conservative
Mon Apr 26 18:45:42 PDT 2010  52        7.27 10.23 10.55 6/172 24320        800000        conservative
Mon Apr 26 18:45:43 PDT 2010  52        7.27 10.23 10.55 7/172 24328        800000        conservative
Mon Apr 26 18:45:44 PDT 2010  52        7.27 10.23 10.55 6/172 24334        800000        conservative
Mon Apr 26 18:45:45 PDT 2010  52        7.27 10.23 10.55 8/172 24341        800000        conservative
Mon Apr 26 18:45:47 PDT 2010  52        7.33 10.19 10.53 6/172 24347        800000        conservative
Mon Apr 26 18:45:48 PDT 2010  52        7.33 10.19 10.53 6/172 24353        800000        conservative
Mon Apr 26 18:45:49 PDT 2010  52        7.33 10.19 10.53 6/172 24361        800000        conservative
Mon Apr 26 18:45:50 PDT 2010  52        7.30 10.14 10.51 7/172 24367        800000        conservative
Mon Apr 26 18:45:52 PDT 2010  52        7.30 10.14 10.51 6/172 24373        800000        conservative
Mon Apr 26 18:45:53 PDT 2010  52        7.30 10.14 10.51 6/172 24379        800000        conservative
Mon Apr 26 18:45:54 PDT 2010  52        7.30 10.14 10.51 7/172 24385        800000        conservative
Mon Apr 26 18:45:55 PDT 2010  52        7.30 10.14 10.51 6/172 24393        800000        conservative
Mon Apr 26 18:45:56 PDT 2010  52        7.36 10.11 10.50 6/172 24399        800000        conservative
Mon Apr 26 18:45:58 PDT 2010  52        7.36 10.11 10.50 6/172 24405        800000        conservative
Mon Apr 26 18:45:59 PDT 2010  52        7.36 10.11 10.50 6/172 24411        800000        conservative
Mon Apr 26 18:46:00 PDT 2010  52        7.36 10.11 10.50 6/172 24417        800000        conservative
Mon Apr 26 18:46:01 PDT 2010  52        7.49 10.09 10.49 9/174 24425        800000        conservative
Mon Apr 26 18:46:03 PDT 2010  52        7.49 10.09 10.49 6/172 24431        800000        conservative
Mon Apr 26 18:46:04 PDT 2010  52        7.49 10.09 10.49 6/172 24437        800000        conservative
Mon Apr 26 18:46:05 PDT 2010  52        7.49 10.09 10.49 6/172 24443        800000        conservative
Mon Apr 26 18:46:06 PDT 2010  52        7.21 9.99 10.46 6/172 24449        800000        conservative
Mon Apr 26 18:46:07 PDT 2010  52        7.21 9.99 10.46 6/172 24455        800000        conservative
Mon Apr 26 18:46:08 PDT 2010  52        7.21 9.99 10.46 7/172 24463        800000        conservative
Mon Apr 26 18:46:09 PDT 2010  52        7.21 9.99 10.46 6/172 24469        800000        conservative
Mon Apr 26 18:46:10 PDT 2010  52        7.21 9.99 10.46 6/172 24475        800000        conservative
Mon Apr 26 18:46:12 PDT 2010  52        7.35 9.97 10.45 6/172 24481        800000        conservative
Mon Apr 26 18:46:13 PDT 2010  52        7.35 9.97 10.45 7/172 24487        800000        conservative
Mon Apr 26 18:46:14 PDT 2010  52        7.35 9.97 10.45 6/174 24495        800000        conservative
Mon Apr 26 18:46:15 PDT 2010  52        7.35 9.97 10.45 7/172 24501        800000        conservative
Mon Apr 26 18:46:16 PDT 2010  51        7.32 9.92 10.43 7/172 24507        800000        conservative
Mon Apr 26 18:46:18 PDT 2010  51        7.32 9.92 10.43 6/172 24513        800000        conservative
Mon Apr 26 18:46:19 PDT 2010  51        7.32 9.92 10.43 6/172 24519        800000        conservative
Mon Apr 26 18:46:20 PDT 2010  51        7.32 9.92 10.43 6/172 24525        800000        conservative
Mon Apr 26 18:46:21 PDT 2010  51        7.06 9.82 10.39 6/172 24531        800000        conservative
Mon Apr 26 18:46:22 PDT 2010  51        7.06 9.82 10.39 6/172 24539        800000        conservative
Mon Apr 26 18:46:23 PDT 2010  51        7.06 9.82 10.39 6/172 24545        800000        conservative
Mon Apr 26 18:46:24 PDT 2010  51        7.06 9.82 10.39 7/172 24551        800000        conservative
Mon Apr 26 18:46:25 PDT 2010  51        7.06 9.82 10.39 6/172 24557        800000        conservative
Mon Apr 26 18:46:27 PDT 2010  51        7.05 9.77 10.38 6/172 24563        800000        conservative
Mon Apr 26 18:46:28 PDT 2010  51        7.05 9.77 10.38 6/172 24569        800000        conservative
Mon Apr 26 18:46:29 PDT 2010  51        7.05 9.77 10.38 6/172 24575        800000        conservative
Mon Apr 26 18:46:30 PDT 2010  51        7.05 9.77 10.38 7/172 24581        800000        conservative
Mon Apr 26 18:46:31 PDT 2010  51        6.81 9.68 10.34 6/172 24587        800000        conservative
Mon Apr 26 18:46:32 PDT 2010  51        6.81 9.68 10.34 6/172 24593        800000        conservative
Mon Apr 26 18:46:33 PDT 2010  51        6.81 9.68 10.34 6/172 24599        800000        conservative
Mon Apr 26 18:46:34 PDT 2010  51        6.81 9.68 10.34 6/172 24605        800000        conservative
Mon Apr 26 18:46:36 PDT 2010  51        7.06 9.68 10.34 8/172 24611        800000        conservative
Mon Apr 26 18:46:37 PDT 2010  51        7.06 9.68 10.34 6/172 24617        800000        conservative
Mon Apr 26 18:46:38 PDT 2010  51        7.06 9.68 10.34 6/172 24623        800000        conservative
Mon Apr 26 18:46:39 PDT 2010  51        7.06 9.68 10.34 6/172 24629        800000        conservative
Mon Apr 26 18:46:41 PDT 2010  51        7.06 9.68 10.34 6/172 24635        800000        conservative
Mon Apr 26 18:46:42 PDT 2010  51        7.22 9.67 10.33 7/172 24641        800000        conservative
Mon Apr 26 18:46:43 PDT 2010  51        7.22 9.67 10.33 6/172 24647        800000        conservative
Mon Apr 26 18:46:44 PDT 2010  51        7.22 9.67 10.33 6/172 24653        800000        conservative
Mon Apr 26 18:46:45 PDT 2010  51        7.22 9.67 10.33 6/172 24661        800000        conservative
Mon Apr 26 18:46:46 PDT 2010  51        6.88 9.56 10.29 6/172 24667        800000        conservative
Mon Apr 26 18:46:47 PDT 2010  51        6.88 9.56 10.29 5/172 24673        800000        conservative
Mon Apr 26 18:46:49 PDT 2010  51        6.88 9.56 10.29 5/172 24679        800000        conservative
Mon Apr 26 18:46:50 PDT 2010  51        6.88 9.56 10.29 5/172 24685        800000        conservative
Mon Apr 26 18:46:51 PDT 2010  51        6.57 9.45 10.25 5/172 24691        800000        conservative
Mon Apr 26 18:46:52 PDT 2010  51        6.57 9.45 10.25 6/172 24697        800000        conservative
Mon Apr 26 18:46:53 PDT 2010  51        6.57 9.45 10.25 5/172 24703        800000        conservative
Mon Apr 26 18:46:54 PDT 2010  51        6.57 9.45 10.25 7/172 24709        800000        conservative
Mon Apr 26 18:46:55 PDT 2010  51        6.57 9.45 10.25 5/172 24715        800000        conservative
Mon Apr 26 18:46:56 PDT 2010  51        6.28 9.34 10.21 5/172 24721        800000        conservative
Mon Apr 26 18:46:57 PDT 2010  51        6.28 9.34 10.21 5/172 24727        800000        conservative
Mon Apr 26 18:46:59 PDT 2010  51        6.28 9.34 10.21 5/172 24733        800000        conservative
Mon Apr 26 18:47:00 PDT 2010  51        6.28 9.34 10.21 5/171 24740        800000        conservative
Mon Apr 26 18:47:01 PDT 2010  51        6.02 9.24 10.17 5/171 24746        800000        conservative
Mon Apr 26 18:47:02 PDT 2010  51        6.02 9.24 10.17 5/171 24752        800000        conservative
Mon Apr 26 18:47:04 PDT 2010  51        6.02 9.24 10.17 5/171 24758        800000        conservative
Mon Apr 26 18:47:05 PDT 2010  51        6.02 9.24 10.17 5/171 24764        800000        conservative
Mon Apr 26 18:47:06 PDT 2010  51        5.86 9.15 10.14 5/171 24770        800000        conservative
Mon Apr 26 18:47:07 PDT 2010  51        5.86 9.15 10.14 5/171 24776        800000        conservative
Mon Apr 26 18:47:08 PDT 2010  51        5.86 9.15 10.14 6/171 24782        800000        conservative
Mon Apr 26 18:47:09 PDT 2010  51        5.86 9.15 10.14 5/171 24788        800000        conservative
Mon Apr 26 18:47:10 PDT 2010  51        5.86 9.15 10.14 6/171 24794        800000        conservative
Mon Apr 26 18:47:11 PDT 2010  51        5.87 9.10 10.12 5/171 24800        800000        conservative
Mon Apr 26 18:47:12 PDT 2010  51        5.87 9.10 10.12 6/171 24806        800000        conservative
Mon Apr 26 18:47:14 PDT 2010  51        5.87 9.10 10.12 6/171 24812        800000        conservative
Mon Apr 26 18:47:15 PDT 2010  51        5.87 9.10 10.12 5/171 24818        800000        conservative
Mon Apr 26 18:47:16 PDT 2010  51        5.64 9.00 10.08 6/171 24824        800000        conservative
Mon Apr 26 18:47:17 PDT 2010  51        5.64 9.00 10.08 5/171 24830        800000        conservative
Mon Apr 26 18:47:19 PDT 2010  51        5.64 9.00 10.08 6/171 24836        800000        conservative
Mon Apr 26 18:47:20 PDT 2010  51        5.64 9.00 10.08 4/171 24844        800000        conservative
Mon Apr 26 18:47:21 PDT 2010  51        5.67 8.95 10.06 5/171 24850        800000        conservative
Mon Apr 26 18:47:22 PDT 2010  51        5.67 8.95 10.06 4/171 24856        800000        conservative
Mon Apr 26 18:47:23 PDT 2010  51        5.67 8.95 10.06 4/171 24862        800000        conservative
Mon Apr 26 18:47:24 PDT 2010  51        5.67 8.95 10.06 6/171 24868        800000        conservative
Mon Apr 26 18:47:25 PDT 2010  51        5.67 8.95 10.06 4/171 24874        800000        conservative
Mon Apr 26 18:47:27 PDT 2010  51        5.61 8.88 10.03 4/171 24880        800000        conservative
Mon Apr 26 18:47:28 PDT 2010  51        5.61 8.88 10.03 4/171 24886        800000        conservative
Mon Apr 26 18:47:29 PDT 2010  51        5.61 8.88 10.03 4/171 24892        800000        conservative
Mon Apr 26 18:47:30 PDT 2010  51        5.61 8.88 10.03 5/171 24898        800000        conservative
Mon Apr 26 18:47:31 PDT 2010  51        5.32 8.77 9.99 4/170 24905        800000        conservative
Mon Apr 26 18:47:32 PDT 2010  51        5.32 8.77 9.99 4/170 24911        800000        conservative
Mon Apr 26 18:47:33 PDT 2010  51        5.32 8.77 9.99 4/170 24917        800000        conservative
Mon Apr 26 18:47:34 PDT 2010  51        5.32 8.77 9.99 4/170 24923        800000        conservative
Mon Apr 26 18:47:35 PDT 2010  51        5.32 8.77 9.99 4/170 24929        800000        conservative
Mon Apr 26 18:47:36 PDT 2010  51        5.30 8.70 9.96 6/171 24936        800000        conservative
Mon Apr 26 18:47:38 PDT 2010  51        5.30 8.70 9.96 5/170 24942        800000        conservative
Mon Apr 26 18:47:39 PDT 2010  51        5.30 8.70 9.96 4/170 24948        800000        conservative
Mon Apr 26 18:47:40 PDT 2010  51        5.30 8.70 9.96 4/170 24954        800000        conservative
Mon Apr 26 18:47:41 PDT 2010  51        5.19 8.63 9.93 4/170 24960        800000        conservative
Mon Apr 26 18:47:42 PDT 2010  51        5.19 8.63 9.93 5/170 24966        800000        conservative
Mon Apr 26 18:47:43 PDT 2010  51        5.19 8.63 9.93 4/170 24972        800000        conservative
Mon Apr 26 18:47:44 PDT 2010  51        5.19 8.63 9.93 4/170 24978        800000        conservative
Mon Apr 26 18:47:45 PDT 2010  52        5.19 8.63 9.93 4/170 24984        800000        conservative
Mon Apr 26 18:47:47 PDT 2010  52        4.94 8.52 9.89 4/170 24990        800000        conservative
Mon Apr 26 18:47:48 PDT 2010  52        4.94 8.52 9.89 4/170 24996        800000        conservative
Mon Apr 26 18:47:49 PDT 2010  52        4.94 8.52 9.89 4/170 25002        800000        conservative
Mon Apr 26 18:47:50 PDT 2010  52        4.94 8.52 9.89 4/170 25008        800000        conservative
Mon Apr 26 18:47:51 PDT 2010  52        4.70 8.41 9.84 4/170 25014        800000        conservative
Mon Apr 26 18:47:52 PDT 2010  52        4.70 8.41 9.84 4/170 25020        800000        conservative
Mon Apr 26 18:47:53 PDT 2010  52        4.70 8.41 9.84 4/170 25026        800000        conservative
Mon Apr 26 18:47:54 PDT 2010  52        4.70 8.41 9.84 5/170 25034        800000        conservative
Mon Apr 26 18:47:55 PDT 2010  52        4.70 8.41 9.84 3/170 25040        800000        conservative
Mon Apr 26 18:47:56 PDT 2010  52        4.41 8.28 9.79 3/170 25046        800000        conservative
Mon Apr 26 18:47:57 PDT 2010  52        4.41 8.28 9.79 4/170 25052        800000        conservative
Mon Apr 26 18:47:59 PDT 2010  52        4.41 8.28 9.79 3/170 25058        800000        conservative
Mon Apr 26 18:48:00 PDT 2010  52        4.41 8.28 9.79 3/170 25064        800000        conservative
Mon Apr 26 18:48:01 PDT 2010  52        4.41 8.28 9.79 3/170 25070        800000        conservative
Mon Apr 26 18:48:02 PDT 2010  52        4.37 8.21 9.76 3/170 25076        800000        conservative
Mon Apr 26 18:48:03 PDT 2010  52        4.37 8.21 9.76 4/170 25082        800000        conservative
Mon Apr 26 18:48:04 PDT 2010  52        4.37 8.21 9.76 3/170 25088        800000        conservative
Mon Apr 26 18:48:05 PDT 2010  52        4.37 8.21 9.76 3/170 25094        800000        conservative
Mon Apr 26 18:48:06 PDT 2010  52        4.42 8.16 9.74 3/169 25101        800000        conservative
Mon Apr 26 18:48:08 PDT 2010  52        4.42 8.16 9.74 3/169 25107        800000        conservative
Mon Apr 26 18:48:09 PDT 2010  52        4.42 8.16 9.74 3/169 25114        800000        conservative
Mon Apr 26 18:48:10 PDT 2010  52        4.42 8.16 9.74 3/169 25120        800000        conservative
Mon Apr 26 18:48:11 PDT 2010  52        4.31 8.07 9.70 3/169 25126        800000        conservative
Mon Apr 26 18:48:12 PDT 2010  52        4.31 8.07 9.70 3/169 25132        800000        conservative
Mon Apr 26 18:48:13 PDT 2010  52        4.31 8.07 9.70 3/169 25138        800000        conservative
Mon Apr 26 18:48:14 PDT 2010  52        4.31 8.07 9.70 4/169 25145        800000        conservative
Mon Apr 26 18:48:15 PDT 2010  52        4.31 8.07 9.70 3/169 25151        800000        conservative
Mon Apr 26 18:48:16 PDT 2010  52        4.04 7.96 9.65 3/169 25157        800000        conservative
Mon Apr 26 18:48:18 PDT 2010  52        4.04 7.96 9.65 3/169 25163        800000        conservative
Mon Apr 26 18:48:19 PDT 2010  52        4.04 7.96 9.65 4/169 25169        800000        conservative
Mon Apr 26 18:48:20 PDT 2010  52        4.04 7.96 9.65 4/169 25175        800000        conservative
Mon Apr 26 18:48:21 PDT 2010  52        3.80 7.84 9.61 3/169 25181        800000        conservative
Mon Apr 26 18:48:22 PDT 2010  52        3.80 7.84 9.61 3/169 25187        800000        conservative
Mon Apr 26 18:48:23 PDT 2010  52        3.80 7.84 9.61 3/169 25193        800000        conservative
Mon Apr 26 18:48:24 PDT 2010  52        3.80 7.84 9.61 4/169 25199        800000        conservative
Mon Apr 26 18:48:25 PDT 2010  52        3.80 7.84 9.61 3/169 25205        800000        conservative
Mon Apr 26 18:48:26 PDT 2010  52        3.65 7.74 9.57 3/169 25211        800000        conservative
Mon Apr 26 18:48:27 PDT 2010  52        3.65 7.74 9.57 3/169 25217        800000        conservative
Mon Apr 26 18:48:28 PDT 2010  52        3.65 7.74 9.57 3/169 25223        800000        conservative
Mon Apr 26 18:48:29 PDT 2010  52        3.65 7.74 9.57 3/169 25229        800000        conservative
Mon Apr 26 18:48:31 PDT 2010  52        3.65 7.74 9.57 4/169 25235        800000        conservative
Mon Apr 26 18:48:32 PDT 2010  52        3.68 7.68 9.54 4/169 25241        800000        conservative
Mon Apr 26 18:48:33 PDT 2010  52        3.68 7.68 9.54 3/169 25247        800000        conservative
Mon Apr 26 18:48:34 PDT 2010  52        3.68 7.68 9.54 4/169 25253        800000        conservative
Mon Apr 26 18:48:35 PDT 2010  52        3.68 7.68 9.54 3/169 25259        800000        conservative
Mon Apr 26 18:48:36 PDT 2010  52        3.47 7.57 9.49 5/169 25265        800000        conservative
Mon Apr 26 18:48:37 PDT 2010  52        3.47 7.57 9.49 3/169 25271        800000        conservative
Mon Apr 26 18:48:38 PDT 2010  52        3.47 7.57 9.49 3/169 25277        800000        conservative
Mon Apr 26 18:48:39 PDT 2010  52        3.47 7.57 9.49 3/169 25283        800000        conservative
Mon Apr 26 18:48:40 PDT 2010  52        3.47 7.57 9.49 3/169 25289        800000        conservative
Mon Apr 26 18:48:41 PDT 2010  52        3.51 7.51 9.46 4/169 25295        800000        conservative
Mon Apr 26 18:48:42 PDT 2010  52        3.51 7.51 9.46 4/169 25301        800000        conservative
Mon Apr 26 18:48:43 PDT 2010  52        3.51 7.51 9.46 3/169 25307        800000        conservative
Mon Apr 26 18:48:45 PDT 2010  52        3.51 7.51 9.46 3/169 25313        800000        conservative
Mon Apr 26 18:48:46 PDT 2010  52        3.51 7.51 9.46 3/169 25319        800000        conservative
Mon Apr 26 18:48:47 PDT 2010  52        3.47 7.43 9.43 4/169 25325        800000        conservative
Mon Apr 26 18:48:48 PDT 2010  52        3.47 7.43 9.43 3/169 25331        800000        conservative
Mon Apr 26 18:48:49 PDT 2010  52        3.47 7.43 9.43 3/169 25337        800000        conservative
Mon Apr 26 18:48:50 PDT 2010  52        3.47 7.43 9.43 3/169 25343        800000        conservative
Mon Apr 26 18:48:51 PDT 2010  52        3.27 7.33 9.38 3/169 25349        800000        conservative
Mon Apr 26 18:48:52 PDT 2010  52        3.27 7.33 9.38 4/169 25355        800000        conservative
Mon Apr 26 18:48:53 PDT 2010  52        3.27 7.33 9.38 3/169 25361        800000        conservative
Mon Apr 26 18:48:54 PDT 2010  52        3.27 7.33 9.38 4/169 25367        800000        conservative
Mon Apr 26 18:48:56 PDT 2010  52        3.27 7.33 9.38 3/169 25373        800000        conservative
Mon Apr 26 18:48:57 PDT 2010  52        3.33 7.27 9.35 3/169 25379        800000        conservative
Mon Apr 26 18:48:58 PDT 2010  52        3.33 7.27 9.35 4/169 25385        800000        conservative
Mon Apr 26 18:48:59 PDT 2010  52        3.33 7.27 9.35 3/169 25391        800000        conservative
Mon Apr 26 18:49:00 PDT 2010  49        3.33 7.27 9.35 2/169 25399        800000        conservative
Mon Apr 26 18:49:01 PDT 2010  48        3.06 7.15 9.30 2/169 25405        720000        conservative
Mon Apr 26 18:49:02 PDT 2010  47        3.06 7.15 9.30 2/169 25411        600000        conservative
Mon Apr 26 18:49:03 PDT 2010  47        3.06 7.15 9.30 2/169 25417        550000        conservative
Mon Apr 26 18:49:04 PDT 2010  45        3.06 7.15 9.30 2/169 25423        500000        conservative
Mon Apr 26 18:49:05 PDT 2010  44        3.06 7.15 9.30 3/169 25429        250000        conservative
Mon Apr 26 18:49:06 PDT 2010  44        2.82 7.03 9.25 2/169 25435        125000        conservative
Mon Apr 26 18:49:07 PDT 2010  44        2.82 7.03 9.25 2/169 25441        125000        conservative
Mon Apr 26 18:49:09 PDT 2010  44        2.82 7.03 9.25 1/169 25447        125000        conservative
Mon Apr 26 18:49:10 PDT 2010  42        2.82 7.03 9.25 2/169 25453        125000        conservative
Mon Apr 26 18:49:11 PDT 2010  42        2.59 6.91 9.20 1/169 25459        125000        conservative
Mon Apr 26 18:49:12 PDT 2010  42        2.59 6.91 9.20 2/169 25465        125000        conservative
Mon Apr 26 18:49:13 PDT 2010  42        2.59 6.91 9.20 2/169 25471        125000        conservative
Mon Apr 26 18:49:14 PDT 2010  42        2.59 6.91 9.20 2/169 25477        125000        conservative
Mon Apr 26 18:49:16 PDT 2010  41        2.59 6.91 9.20 2/169 25483        125000        conservative
Mon Apr 26 18:49:17 PDT 2010  41        2.38 6.80 9.15 1/169 25489        125000        conservative
Mon Apr 26 18:49:18 PDT 2010  41        2.38 6.80 9.15 2/169 25495        125000        conservative
Mon Apr 26 18:49:19 PDT 2010  41        2.38 6.80 9.15 2/169 25501        125000        conservative
Mon Apr 26 18:49:20 PDT 2010  41        2.38 6.80 9.15 2/169 25507        125000        conservative
Mon Apr 26 18:49:22 PDT 2010  41        2.19 6.69 9.10 2/169 25513        125000        conservative
Mon Apr 26 18:49:23 PDT 2010  41        2.19 6.69 9.10 1/169 25519        125000        conservative
Mon Apr 26 18:49:24 PDT 2010  41        2.19 6.69 9.10 3/169 25525        125000        conservative
Mon Apr 26 18:49:25 PDT 2010  41        2.19 6.69 9.10 2/169 25531        125000        conservative
Mon Apr 26 18:49:26 PDT 2010  39        2.02 6.57 9.05 2/169 25537        125000        conservative
Mon Apr 26 18:49:27 PDT 2010  39        2.02 6.57 9.05 2/169 25543        125000        conservative
Mon Apr 26 18:49:29 PDT 2010  39        2.02 6.57 9.05 2/169 25549        125000        conservative
Mon Apr 26 18:49:30 PDT 2010  39        2.02 6.57 9.05 1/169 25555        125000        conservative
Mon Apr 26 18:49:31 PDT 2010  39        2.02 6.57 9.05 2/169 25561        125000        conservative
Mon Apr 26 18:49:32 PDT 2010  39        2.10 6.51 9.02 1/169 25567        125000        conservative
Mon Apr 26 18:49:33 PDT 2010  39        2.10 6.51 9.02 1/169 25573        125000        conservative
Mon Apr 26 18:49:34 PDT 2010  39        2.10 6.51 9.02 2/169 25579        125000        conservative
Mon Apr 26 18:49:36 PDT 2010  39        2.10 6.51 9.02 1/169 25585        125000        conservative
Mon Apr 26 18:49:37 PDT 2010  39        1.93 6.41 8.97 2/169 25591        125000        conservative
Mon Apr 26 18:49:38 PDT 2010  39        1.93 6.41 8.97 1/169 25597        125000        conservative
Mon Apr 26 18:49:39 PDT 2010  39        1.93 6.41 8.97 2/169 25603        125000        conservative
Mon Apr 26 18:49:41 PDT 2010  39        1.93 6.41 8.97 1/169 25609        125000        conservative
Mon Apr 26 18:49:42 PDT 2010  39        1.77 6.30 8.92 1/169 25615        125000        conservative
Mon Apr 26 18:49:43 PDT 2010  39        1.77 6.30 8.92 2/169 25621        125000        conservative
Mon Apr 26 18:49:44 PDT 2010  39        1.77 6.30 8.92 1/169 25627        125000        conservative
Mon Apr 26 18:49:45 PDT 2010  39        1.77 6.30 8.92 2/169 25633        125000        conservative
Mon Apr 26 18:49:46 PDT 2010  39        1.63 6.19 8.87 2/169 25639        125000        conservative
Mon Apr 26 18:49:48 PDT 2010  38        1.63 6.19 8.87 1/169 25645        125000        conservative
Mon Apr 26 18:49:49 PDT 2010  38        1.63 6.19 8.87 2/169 25651        125000        conservative
Mon Apr 26 18:49:50 PDT 2010  38        1.63 6.19 8.87 2/169 25657        125000        conservative
Mon Apr 26 18:49:51 PDT 2010  38        1.50 6.09 8.83 2/169 25663        125000        conservative
Mon Apr 26 18:49:52 PDT 2010  38        1.50 6.09 8.83 1/169 25669        125000        conservative
Mon Apr 26 18:49:54 PDT 2010  38        1.50 6.09 8.83 1/169 25675        125000        conservative
Mon Apr 26 18:49:55 PDT 2010  38        1.50 6.09 8.83 1/169 25681        125000        conservative
Mon Apr 26 18:49:56 PDT 2010  38        1.54 6.02 8.79 2/169 25687        125000        conservative
Mon Apr 26 18:49:57 PDT 2010  38        1.54 6.02 8.79 2/169 25693        125000        conservative
Mon Apr 26 18:49:58 PDT 2010  38        1.54 6.02 8.79 2/169 25699        125000        conservative
Mon Apr 26 18:49:59 PDT 2010  38        1.54 6.02 8.79 1/169 25705        125000        conservative
Mon Apr 26 18:50:01 PDT 2010  38        1.54 6.02 8.79 2/169 25711        125000        conservative
Mon Apr 26 18:50:02 PDT 2010  38        1.42 5.92 8.74 2/169 25717        125000        conservative
Mon Apr 26 18:50:03 PDT 2010  38        1.42 5.92 8.74 2/169 25723        125000        conservative
Mon Apr 26 18:50:04 PDT 2010  38        1.42 5.92 8.74 2/169 25729        125000        conservative
Mon Apr 26 18:50:05 PDT 2010  38        1.42 5.92 8.74 2/169 25735        125000        conservative
Mon Apr 26 18:50:08 PDT 2010  38        1.46 5.86 8.70 2/169 25742        125000        conservative
Mon Apr 26 18:50:09 PDT 2010  38        1.46 5.86 8.70 2/169 25750        125000        conservative
Mon Apr 26 18:50:10 PDT 2010  38        1.46 5.86 8.70 1/169 25756        125000        conservative
Mon Apr 26 18:50:12 PDT 2010  38        1.46 5.86 8.70 2/169 25762        125000        conservative
Mon Apr 26 18:50:13 PDT 2010  38        1.35 5.76 8.66 1/169 25768        125000        conservative
Mon Apr 26 18:50:14 PDT 2010  38        1.35 5.76 8.66 2/169 25774        125000        conservative
Mon Apr 26 18:50:15 PDT 2010  38        1.35 5.76 8.66 1/169 25780        125000        conservative
Mon Apr 26 18:50:16 PDT 2010  38        1.35 5.76 8.66 1/169 25786        125000        conservative
Mon Apr 26 18:50:18 PDT 2010  38        1.24 5.66 8.61 2/169 25792        125000        conservative
Mon Apr 26 18:50:19 PDT 2010  38        1.24 5.66 8.61 2/169 25798        125000        conservative
Mon Apr 26 18:50:20 PDT 2010  38        1.24 5.66 8.61 2/169 25805        125000        conservative
Mon Apr 26 18:50:21 PDT 2010  38        1.24 5.66 8.61 2/168 25811        125000        conservative
Mon Apr 26 18:50:22 PDT 2010  38        1.14 5.57 8.56 3/168 25817        125000        conservative
Mon Apr 26 18:50:23 PDT 2010  38        1.14 5.57 8.56 2/168 25823        125000        conservative
Mon Apr 26 18:50:25 PDT 2010  38        1.14 5.57 8.56 2/168 25829        125000        conservative
Mon Apr 26 18:50:26 PDT 2010  38        1.14 5.57 8.56 2/168 25835        125000        conservative
Mon Apr 26 18:50:27 PDT 2010  38        1.14 5.57 8.56 2/168 25841        125000        conservative
Mon Apr 26 18:50:28 PDT 2010  38        1.29 5.53 8.53 2/168 25847        125000        conservative
Mon Apr 26 18:50:29 PDT 2010  38        1.29 5.53 8.53 2/168 25853        125000        conservative
Mon Apr 26 18:50:31 PDT 2010  37        1.29 5.53 8.53 4/168 25859        125000        conservative
Mon Apr 26 18:50:32 PDT 2010  37        1.29 5.53 8.53 2/168 25865        125000        conservative
